District #,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23
133904,285292.0,1115150.0,2505279.0,0.0,0.0
15808,353631.0,1693260.0,3804050.0,0.0,0.0
57830,530252.0,2181574.0,4901088.0,0.0,0.0
57848,3614359.0,17494775.0,39303.0,0.0,0.0
93903,70203.0,323341.0,726412.0,0.0,0.0
243903,161507.0,684302.0,1537340.0,0.0,0.0
186903,56069.0,240709.0,540772.0,0.0,0.0
18906,32504.0,138125.0,310310.0,0.0,0.0
118902,23541.0,104304.0,234328.0,0.0,0.0
57912,8238962.0,32480586.0,72970350.0,0.0,0.0
70907,68688.0,309146.0,694523.0,0.0,0.0
109907,184209.0,763405.0,1715053.0,0.0,0.0
119902,152331.0,684124.0,1536943.0,0.0,0.0
37904,1339987.0,5482866.0,12317716.0,0.0,0.0
246907,97700.0,421286.0,946454.0,1157711.0,1157711.0
121904,713094.0,3374648.0,7581429.0,0.0,0.0
132902,17248.0,74252.0,166813.0,0.0,0.0
57819,67313.0,228857.0,514146.0,0.0,0.0
155901,464419.0,1964703.0,4413868.0,0.0,0.0
124901,414888.0,1866072.0,4192287.0,0.0,0.0
221911,70538.0,352270.0,791404.0,52431.0,52431.0
210902,136943.0,756268.0,1699019.0,0.0,0.0
16901,74547.0,303850.0,682625.0,0.0,0.0
50909,39956.0,204786.0,460068.0,0.0,0.0
126905,547656.0,2418029.0,5432304.0,0.0,0.0
7902,200204.0,886568.0,1991748.0,0.0,0.0
15822,1418779.0,8277042.0,18595066.0,0.0,0.0
15916,4195940.0,19411683.0,43609967.0,0.0,0.0
134901,211456.0,889077.0,1997386.0,0.0,0.0
102901,159985.0,575931.0,1293877.0,0.0,0.0
128901,195863.0,931833.0,2093441.0,0.0,0.0
105801,18533.0,78064.0,175378.0,0.0,0.0
101914,5308150.0,29914338.0,67205058.0,0.0,0.0
129903,650537.0,2808220.0,6308901.0,0.0,0.0
126906,266114.0,1029732.0,2313379.0,0.0,0.0
220907,1884815.0,7909629.0,17769642.0,1892310.0,1892309.0
242905,14816.0,59272.0,133161.0,0.0,0.0
129904,310401.0,1371801.0,3081865.0,0.0,0.0
128902,255100.0,1003445.0,2254324.0,0.0,0.0
113906,91821.0,557754.0,1253041.0,0.0,0.0
220914,278921.0,1299631.0,2919729.0,0.0,0.0
175907,171208.0,1237327.0,2779760.0,0.0,0.0
248901,225347.0,1011538.0,2272505.0,0.0,0.0
133903,1044148.0,4442939.0,9981434.0,0.0,0.0
105803,71586.0,300298.0,674646.0,0.0,0.0
92902,731503.0,3007031.0,6755547.0,0.0,0.0
14906,8539484.0,38444505.0,86368791.0,0.0,0.0
137901,1128038.0,4933088.0,11082593.0,0.0,0.0
227820,8986418.0,42059588.0,94490377.0,0.0,0.0
121905,374508.0,1783173.0,4006047.0,0.0,0.0
101915,6907550.0,32362569.0,72705215.0,0.0,0.0
58905,39275.0,173992.0,390887.0,0.0,0.0
232901,94882.0,501616.0,1126922.0,0.0,0.0
138902,66697.0,248938.0,559261.0,0.0,0.0
18907,47273.0,217082.0,487692.0,0.0,0.0
100903,251165.0,1115157.0,2505294.0,0.0,0.0
219905,67775.0,243983.0,548128.0,0.0,0.0
61905,116876.0,472245.0,1060938.0,508197.0,508197.0
57839,367955.0,1456230.0,3271543.0,0.0,0.0
71807,105779.0,431708.0,969867.0,0.0,0.0
31905,1398641.0,5314702.0,11939921.0,0.0,0.0
125906,36757.0,179912.0,404188.0,0.0,0.0
75902,249654.0,1241641.0,2789451.0,0.0,0.0
108912,15535347.0,65603080.0,147382795.0,0.0,0.0
101916,791195.0,3678616.0,8264317.0,0.0,0.0
254902,223920.0,960325.0,2157450.0,0.0,0.0
161906,830835.0,3419897.0,7683084.0,0.0,0.0
247903,175463.0,868331.0,1950777.0,0.0,0.0
108914,306127.0,1181694.0,2654774.0,0.0,0.0
15913,65965.0,284006.0,638043.0,0.0,0.0
227912,131175.0,534906.0,1201710.0,0.0,0.0
61912,257381.0,1094050.0,2457874.0,227813.0,227813.0
227913,332839.0,1347549.0,3027382.0,1862378.0,1862377.0
220910,679553.0,2820446.0,6336368.0,0.0,0.0
79901,3545267.0,14541884.0,32669557.0,0.0,0.0
58906,571497.0,2346781.0,5272239.0,0.0,0.0
141901,586683.0,2444325.0,5491381.0,0.0,0.0
57913,1496464.0,6373817.0,14319313.0,0.0,0.0
201903,46414.0,167082.0,375363.0,0.0,0.0
107910,89248.0,459411.0,1032105.0,0.0,0.0
240901,13731231.0,54786920.0,123083392.0,0.0,0.0
245901,184957.0,702816.0,1578935.0,0.0,0.0
113905,85542.0,481377.0,1081454.0,0.0,0.0
185904,28305.0,124890.0,280576.0,0.0,0.0
193902,59317.0,284430.0,638997.0,0.0,0.0
246913,762172.0,7040159.0,15816305.0,5472469.0,5472469.0
19914,26684.0,118772.0,266832.0,0.0,0.0
90902,34037.0,170049.0,382029.0,0.0,0.0
57846,408666.0,1890050.0,4246155.0,0.0,0.0
101874,44374.0,203335.0,456810.0,0.0,0.0
187906,69179.0,296185.0,665405.0,0.0,0.0
145911,145054.0,546664.0,1228126.0,0.0,0.0
74909,109338.0,489527.0,1099763.0,0.0,0.0
110902,607306.0,3049861.0,6851767.0,0.0,0.0
201904,43440.0,190391.0,427729.0,0.0,0.0
61902,3942498.0,16708692.0,37537473.0,0.0,0.0
144902,75939.0,317106.0,712404.0,52380.0,52380.0
246908,127509.0,528019.0,1186239.0,1876696.0,1876696.0
146906,467041.0,2257556.0,5071789.0,0.0,0.0
19908,643661.0,2672243.0,6003418.0,0.0,0.0
57807,1171628.0,5014483.0,11265455.0,0.0,0.0
15825,82485.0,387318.0,870141.0,0.0,0.0
212903,513841.0,2471397.0,5552200.0,0.0,0.0
34905,200325.0,842295.0,1892285.0,0.0,0.0
49907,21975.0,129939.0,291919.0,0.0,0.0
72909,77270.0,278272.0,625162.0,0.0,0.0
111902,46542.0,209955.0,471681.0,0.0,0.0
181908,453892.0,2004181.0,4502559.0,0.0,0.0
61914,478151.0,1960736.0,4404958.0,1556158.0,1556158.0
140904,388218.0,1691957.0,3801123.0,0.0,0.0
187907,1091301.0,4315202.0,9694462.0,0.0,0.0
150901,448367.0,1825745.0,4101689.0,0.0,0.0
28902,831245.0,3411908.0,7665136.0,0.0,0.0
77902,139506.0,627508.0,1409750.0,0.0,0.0
160905,29115.0,104812.0,235469.0,0.0,0.0
141902,132982.0,478724.0,1075494.0,0.0,0.0
178906,52650.0,199500.0,448192.0,178952.0,178953.0
116906,136482.0,565132.0,1269616.0,0.0,0.0
92903,2155743.0,8753791.0,19666123.0,0.0,0.0
83902,30817.0,138754.0,311721.0,0.0,0.0
168902,72174.0,295801.0,664542.0,0.0,0.0
161907,104121.0,452808.0,1017272.0,0.0,0.0
54902,120056.0,533950.0,1199564.0,0.0,0.0
31906,3224151.0,12636360.0,28388639.0,0.0,0.0
241906,69793.0,366574.0,823540.0,0.0,0.0
43919,84527.0,0.0,0.0,1133162.0,1107067.0
113903,87655.0,402908.0,905168.0,0.0,0.0
152901,8160440.0,33489578.0,75237134.0,0.0,0.0
152906,353468.0,1535397.0,3449398.0,916156.0,916156.0
127905,25987.0,113824.0,255714.0,0.0,0.0
3903,2032759.0,8297728.0,18641540.0,0.0,0.0
28903,328913.0,1529396.0,3435916.0,0.0,0.0
100907,271275.0,1239596.0,2784857.0,50507.0,50507.0
57805,51366.0,206974.0,464985.0,0.0,0.0
245902,676089.0,2954007.0,6636424.0,0.0,0.0
7904,304281.0,1308191.0,2938961.0,0.0,0.0
129905,713029.0,3380746.0,7595129.0,0.0,0.0
154901,549139.0,2323919.0,5220879.0,0.0,0.0
170906,1905909.0,8912894.0,20023560.0,0.0,0.0
107906,429729.0,1646581.0,3699182.0,0.0,0.0
109908,27772.0,119808.0,269159.0,0.0,0.0
19910,21330.0,98253.0,220733.0,0.0,0.0
57844,130599.0,535490.0,1203024.0,0.0,0.0
227907,1258016.0,5224324.0,11736881.0,0.0,0.0
220908,3079081.0,13144342.0,29529861.0,0.0,0.0
27904,728240.0,2762467.0,6206112.0,0.0,0.0
189901,117669.0,475767.0,1068850.0,0.0,0.0
94904,133914.0,545999.0,1226633.0,0.0,0.0
73903,427848.0,1703785.0,3827696.0,0.0,0.0
102902,1614179.0,6697372.0,15046205.0,0.0,0.0
161908,154083.0,683179.0,1534818.0,0.0,0.0
234905,131703.0,593166.0,1332596.0,0.0,0.0
174909,105308.0,478493.0,1074976.0,0.0,0.0
157901,118898.0,551823.0,1239717.0,0.0,0.0
158904,26192.0,125792.0,282603.0,0.0,0.0
205904,773396.0,3326272.0,7472748.0,0.0,0.0
19903,92870.0,330775.0,743114.0,0.0,0.0
25905,51604.0,254619.0,572022.0,0.0,0.0
70915,58187.0,258057.0,579746.0,274136.0,274135.0
108906,9070069.0,40190746.0,90291867.0,0.0,0.0
231901,96089.0,446243.0,1002521.0,0.0,0.0
11905,106000.0,548395.0,1232015.0,0.0,0.0
161909,220831.0,995249.0,2235910.0,0.0,0.0
43907,1579812.0,7355216.0,16524108.0,0.0,0.0
90903,27666.0,156576.0,351762.0,0.0,0.0
34906,57460.0,383211.0,860916.0,0.0,0.0
223902,113848.0,508953.0,1143406.0,0.0,0.0
130801,159715.0,703681.0,1580879.0,0.0,0.0
10901,155932.0,658550.0,1479487.0,0.0,0.0
163908,544381.0,2410106.0,5414505.0,0.0,0.0
43908,30165.0,127209.0,285786.0,1504256.0,1504257.0
96904,190554.0,774502.0,1739983.0,0.0,0.0
164901,129114.0,539186.0,1211326.0,0.0,0.0
108907,2981794.0,12196717.0,27400943.0,0.0,0.0
18902,136338.0,490800.0,1102623.0,0.0,0.0
246801,15199.0,70994.0,159494.0,491877.0,491877.0
221904,198338.0,920523.0,2068031.0,0.0,0.0
57914,9022372.0,36653310.0,82344721.0,0.0,0.0
147903,530990.0,2511778.0,5642918.0,0.0,0.0
101855,95291.0,428667.0,963036.0,0.0,0.0
62906,33124.0,122388.0,274954.0,0.0,0.0
197902,12411.0,64371.0,144616.0,0.0,0.0
165802,71432.0,245353.0,551206.0,0.0,0.0
165901,3466795.0,15438690.0,34684306.0,0.0,0.0
70908,335115.0,1514587.0,3402647.0,2399314.0,2399313.0
39905,17388.0,84951.0,190849.0,0.0,0.0
161903,469549.0,2103236.0,4725094.0,0.0,0.0
166903,108099.0,469352.0,1054437.0,0.0,0.0
175910,83538.0,346082.0,777502.0,0.0,0.0
200902,42268.0,193552.0,434831.0,0.0,0.0
70909,31391.0,147157.0,330601.0,0.0,0.0
112907,38067.0,175806.0,394963.0,0.0,0.0
184904,88885.0,403784.0,907134.0,0.0,0.0
250903,377391.0,1616973.0,3632666.0,0.0,0.0
182903,875973.0,3460404.0,7774087.0,0.0,0.0
108908,6934201.0,30654958.0,68868923.0,0.0,0.0
238902,310523.0,1320674.0,2967006.0,0.0,0.0
169908,22013.0,120657.0,271065.0,0.0,0.0
108915,459538.0,1746204.0,3922993.0,0.0,0.0
227826,51313.0,248808.0,558968.0,0.0,0.0
170903,451100.0,1996990.0,4486405.0,516124.0,516124.0
161910,151424.0,600276.0,1348571.0,0.0,0.0
209902,27071.0,176194.0,395833.0,0.0,0.0
